# Name: PhysicalDice1
# PositionX.PositionY.PositionZ.RotationX.RotationY.RotationZ.RotationW
42,8.102.-66,9.0,3189003.-0,1892394.0,06514187.0,9264165
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
58,51459.52,5669.-107,3277.1,377472E-08.-0,2017191.-1,242433E-08.0,9794435
